model,backbone_ms,action_head_ms,total_ms
drif_ov,23.489,4.836,28.326
drif_ov,24.813,4.710,29.524
drif_ov,23.435,4.807,28.242
drif_ov,23.615,4.908,28.523
drif_ov,23.596,4.945,28.541
drif_ov,23.769,4.902,28.671
drif_ov,23.650,4.891,28.541
drif_ov,23.732,4.889,28.621
drif_ov,23.741,4.844,28.585
drif_ov,23.490,4.850,28.341
drif_ov,30.925,4.754,35.679
drif_ov,23.538,4.850,28.389
drif_ov,23.534,4.926,28.460
drif_ov,23.562,4.787,28.349
drif_ov,23.557,4.817,28.374
drif_ov,24.293,4.820,29.113
drif_ov,23.643,4.812,28.455
drif_ov,23.537,4.879,28.415
drif_ov,23.595,4.822,28.417
drif_ov,23.687,4.836,28.523
drif_ov,27.091,4.889,31.979
drif_ov,27.225,4.813,32.037
drif_ov,23.552,5.058,28.611
drif_ov,23.532,4.822,28.354
drif_ov,25.708,4.864,30.572
drif_ov,23.404,4.832,28.236
drif_ov,24.299,4.775,29.075
drif_ov,23.619,4.854,28.473
drif_ov,24.163,4.829,28.992
drif_ov,23.549,4.824,28.372
drif_ov,23.600,4.790,28.390
drif_ov,23.731,4.831,28.563
drif_ov,23.526,4.803,28.328
drif_ov,24.469,4.851,29.321
drif_ov,30.325,5.807,36.132
drif_ov,23.506,4.959,28.466
drif_ov,23.540,5.448,28.987
drif_ov,34.323,4.673,38.996
drif_ov,23.487,4.777,28.264
drif_ov,23.538,4.758,28.296
drif_ov,23.602,4.828,28.430
drif_ov,23.557,4.849,28.406
drif_ov,23.545,8.204,31.749
drif_ov,23.453,4.778,28.230
drif_ov,28.589,4.790,33.379
drif_ov,23.555,4.810,28.365
drif_ov,23.435,4.820,28.255
drif_ov,23.690,4.787,28.477
drif_ov,23.473,4.856,28.330
drif_ov,23.693,4.876,28.569
drif_ov,24.367,4.801,29.168
drif_ov,23.520,4.810,28.329
drif_ov,23.479,4.769,28.249
drif_ov,23.557,4.803,28.360
drif_ov,23.516,4.809,28.325
drif_ov,23.500,4.796,28.295
drif_ov,25.397,4.818,30.215
drif_ov,23.475,4.836,28.311
drif_ov,23.467,4.808,28.275
drif_ov,23.515,4.817,28.332
drif_ov,23.630,4.840,28.470
drif_ov,23.490,4.842,28.332
drif_ov,23.572,4.901,28.472
drif_ov,27.307,4.843,32.151
drif_ov,23.632,4.919,28.551
drif_ov,27.125,4.859,31.985
drif_ov,23.505,4.995,28.500
drif_ov,23.591,4.845,28.437
drif_ov,23.530,4.816,28.345
drif_ov,24.921,4.837,29.758
drif_ov,23.631,4.791,28.423
drif_ov,23.511,4.882,28.393
drif_ov,23.502,4.823,28.325
drif_ov,24.135,4.724,28.858
drif_ov,26.009,4.803,30.813
drif_ov,23.538,4.791,28.330
drif_ov,23.707,4.801,28.509
drif_ov,23.607,4.975,28.582
drif_ov,23.537,4.791,28.327
drif_ov,23.540,4.777,28.317
drif_ov,23.573,4.812,28.386
drif_ov,23.586,4.850,28.435
drif_ov,23.527,4.784,28.311
drif_ov,23.048,4.814,27.862
drif_ov,23.458,4.886,28.345
drif_ov,27.374,4.874,32.249
drif_ov,23.641,4.856,28.497
drif_ov,23.684,4.863,28.547
drif_ov,23.461,4.812,28.272
drif_ov,23.557,4.929,28.486
drif_ov,23.560,4.809,28.369
drif_ov,23.619,4.797,28.415
drif_ov,34.225,4.770,38.995
drif_ov,25.059,4.773,29.833
drif_ov,23.471,4.841,28.312
drif_ov,23.525,4.772,28.297
drif_ov,26.293,5.772,32.065
drif_ov,23.502,4.838,28.340
drif_ov,24.140,4.830,28.970
drif_ov,23.594,4.843,28.437
drif_ov,23.496,4.763,28.259
drif_ov,27.298,4.912,32.211
drif_ov,23.461,4.853,28.315
drif_ov,23.451,4.926,28.377
drif_ov,23.546,4.767,28.313
drif_ov,23.535,4.803,28.338
drif_ov,23.626,4.788,28.414
drif_ov,23.646,4.752,28.398
drif_ov,23.477,4.856,28.333
drif_ov,23.465,4.880,28.345
drif_ov,23.647,4.859,28.506
drif_ov,23.528,4.777,28.305
drif_ov,23.614,4.857,28.471
drif_ov,23.581,4.913,28.494
drif_ov,23.482,4.803,28.285
drif_ov,23.537,4.706,28.243
drif_ov,23.594,4.838,28.432
drif_ov,23.502,4.776,28.278
drif_ov,23.520,4.822,28.343
drif_ov,24.975,7.046,32.021
drif_ov,23.528,4.845,28.373
drif_ov,23.535,4.851,28.386
drif_ov,25.997,4.773,30.770
drif_ov,23.540,4.832,28.372
drif_ov,23.535,4.866,28.400
drif_ov,23.509,4.807,28.316
drif_ov,23.547,4.837,28.384
drif_ov,23.592,4.842,28.434
drif_ov,29.506,5.818,35.323
drif_ov,23.702,4.718,28.421
drif_ov,23.496,4.874,28.371
drif_ov,23.497,4.739,28.236
drif_ov,23.538,4.676,28.215
drif_ov,23.568,4.688,28.257
drif_ov,23.552,4.644,28.196
drif_ov,23.540,4.823,28.363
drif_ov,25.975,4.560,30.535
drif_ov,23.450,4.668,28.117
drif_ov,23.577,4.743,28.320
drif_ov,26.249,5.763,32.012
drif_ov,23.495,4.675,28.170
drif_ov,23.511,4.712,28.222
drif_ov,30.991,6.679,37.670
drif_ov,23.478,4.703,28.181
drif_ov,29.364,5.688,35.052
drif_ov,25.100,4.779,29.879
drif_ov,23.537,4.713,28.250
drif_ov,23.739,4.754,28.492
drif_ov,23.520,4.698,28.218
drif_ov,23.726,4.644,28.371
drif_ov,23.593,4.636,28.228
drif_ov,23.608,4.720,28.328
drif_ov,23.631,4.838,28.469
drif_ov,23.465,4.639,28.103
drif_ov,23.589,4.677,28.267
drif_ov,23.455,4.678,28.134
drif_ov,23.456,4.851,28.308
drif_ov,23.602,4.701,28.304
drif_ov,23.501,4.681,28.182
drif_ov,23.516,4.726,28.242
drif_ov,23.589,4.791,28.380
drif_ov,23.458,4.672,28.130
drif_ov,23.528,4.739,28.267
drif_ov,23.645,4.804,28.449
drif_ov,23.618,4.703,28.321
drif_ov,23.470,4.682,28.153
drif_ov,23.486,4.663,28.150
drif_ov,23.754,4.748,28.502
drif_ov,23.604,4.707,28.311
drif_ov,30.888,4.755,35.643
drif_ov,24.187,4.691,28.878
drif_ov,23.541,4.700,28.241
drif_ov,23.519,4.715,28.234
drif_ov,23.537,4.755,28.291
drif_ov,23.524,4.732,28.256
drif_ov,23.567,4.787,28.354
drif_ov,23.577,4.740,28.318
drif_ov,23.589,4.709,28.298
drif_ov,23.500,4.895,28.396
drif_ov,23.537,4.679,28.216
drif_ov,23.748,4.745,28.493
drif_ov,23.527,4.695,28.222
drif_ov,23.569,4.669,28.238
drif_ov,28.525,6.862,35.387
drif_ov,23.457,4.673,28.130
drif_ov,23.515,4.722,28.238
drif_ov,23.423,4.666,28.090
drif_ov,23.477,4.731,28.208
drif_ov,23.664,4.819,28.483
drif_ov,23.476,4.712,28.188
drif_ov,23.522,4.674,28.196
drif_ov,23.635,4.711,28.346
drif_ov,23.478,4.707,28.184
drif_ov,23.583,4.664,28.247
drif_ov,23.710,4.662,28.372
drif_ov,23.462,4.750,28.211
drif_ov,23.508,4.681,28.190
drif_ov,23.605,4.668,28.273
drif_ov,23.490,4.673,28.163
drif_ov,23.473,4.835,28.308
drif_ov,23.604,4.814,28.419
drif_ov,23.477,4.737,28.214
drif_ov,23.559,4.676,28.234
drif_ov,23.621,4.697,28.318
drif_ov,23.586,4.695,28.280
drif_ov,23.540,4.701,28.240
