model,backbone_ms,action_head_ms,total_ms
groot,27.916,45.173,73.089
groot,25.056,45.161,70.217
groot,23.719,45.184,68.903
groot,23.767,45.189,68.956
groot,23.764,45.172,68.936
groot,23.756,48.698,72.454
groot,23.656,45.176,68.832
groot,23.606,45.144,68.750
groot,23.612,45.140,68.752
groot,25.480,45.191,70.671
groot,23.688,45.196,68.884
groot,23.609,45.178,68.786
groot,23.646,45.166,68.812
groot,27.123,48.833,75.956
groot,23.661,45.187,68.848
groot,23.595,45.179,68.774
groot,24.137,45.175,69.312
groot,23.624,45.147,68.771
groot,23.620,45.189,68.809
groot,26.687,45.160,71.847
groot,23.640,45.170,68.810
groot,23.646,45.164,68.810
groot,23.567,45.187,68.754
groot,23.525,45.183,68.708
groot,23.549,45.172,68.721
groot,23.553,45.181,68.735
groot,23.845,45.172,69.017
groot,23.667,45.144,68.812
groot,23.563,45.175,68.739
groot,23.760,45.173,68.933
groot,23.553,45.188,68.741
groot,23.794,45.192,68.986
groot,23.653,45.136,68.789
groot,26.300,45.164,71.464
groot,23.539,52.885,76.424
groot,23.582,45.179,68.761
groot,29.955,45.501,75.456
groot,23.834,45.214,69.048
groot,27.624,45.177,72.801
groot,23.681,45.182,68.864
groot,23.567,45.181,68.747
groot,23.727,45.159,68.886
groot,23.583,45.159,68.742
groot,23.702,48.923,72.625
groot,23.645,45.156,68.800
groot,23.614,45.164,68.778
groot,24.131,45.202,69.333
groot,23.495,45.148,68.643
groot,23.531,45.870,69.401
groot,23.861,45.183,69.043
groot,23.538,45.239,68.777
groot,23.683,45.175,68.858
groot,23.893,45.221,69.114
groot,23.635,45.171,68.806
groot,23.592,45.249,68.841
groot,24.105,45.217,69.322
groot,23.590,45.176,68.766
groot,23.569,48.899,72.468
groot,23.724,45.216,68.940
groot,23.602,45.181,68.783
groot,23.725,45.139,68.864
groot,24.092,45.185,69.277
groot,23.565,45.134,68.699
groot,23.600,49.046,72.646
groot,24.124,45.287,69.411
groot,23.642,45.159,68.802
groot,23.553,45.204,68.757
groot,24.376,46.649,71.024
groot,23.676,45.197,68.873
groot,23.619,45.212,68.831
groot,23.800,45.237,69.037
groot,23.581,45.173,68.754
groot,23.655,45.157,68.812
groot,23.793,52.555,76.347
groot,23.574,45.199,68.773
groot,23.594,45.188,68.781
groot,23.671,45.175,68.846
groot,23.584,45.196,68.780
groot,23.616,45.200,68.816
groot,23.568,45.203,68.770
groot,23.657,45.153,68.810
groot,23.556,45.167,68.723
groot,23.612,45.182,68.794
groot,23.677,45.212,68.889
groot,23.242,44.170,67.412
groot,23.580,45.186,68.765
groot,23.689,45.173,68.863
groot,25.771,45.158,70.929
groot,23.619,45.150,68.769
groot,23.628,45.165,68.793
groot,23.621,45.223,68.845
groot,23.573,45.164,68.737
groot,23.782,45.193,68.975
groot,23.646,45.148,68.794
groot,23.613,45.244,68.858
groot,23.617,45.212,68.829
groot,23.593,45.182,68.774
groot,23.595,45.244,68.839
groot,23.580,45.167,68.748
groot,24.196,46.256,70.452
groot,23.663,45.171,68.834
groot,23.644,45.181,68.825
groot,23.610,45.209,68.820
groot,23.663,45.167,68.830
groot,23.713,48.801,72.514
groot,34.647,45.145,79.792
groot,23.595,45.228,68.822
groot,23.596,45.274,68.870
groot,23.610,45.178,68.788
groot,23.542,45.144,68.685
groot,23.648,45.160,68.808
groot,23.569,45.212,68.781
groot,23.678,45.151,68.830
groot,23.742,44.896,68.638
groot,23.706,44.916,68.622
groot,23.644,44.958,68.601
groot,23.771,48.739,72.510
groot,23.958,44.924,68.882
groot,23.559,44.901,68.461
groot,23.647,44.941,68.587
groot,23.601,52.169,75.769
groot,23.609,44.911,68.521
groot,23.606,46.150,69.756
groot,23.568,44.923,68.491
groot,25.100,51.401,76.501
groot,23.617,44.877,68.494
groot,23.736,44.929,68.664
groot,23.619,44.919,68.537
groot,23.643,44.927,68.570
groot,23.599,44.930,68.529
groot,26.734,45.635,72.369
groot,23.606,44.924,68.530
groot,23.626,44.936,68.562
groot,23.998,44.958,68.957
groot,23.661,48.763,72.424
groot,23.572,44.936,68.509
groot,23.509,44.909,68.418
groot,23.638,44.938,68.577
groot,23.643,44.918,68.562
groot,23.694,44.873,68.567
groot,23.605,45.054,68.660
groot,23.645,44.915,68.560
groot,27.176,44.934,72.111
groot,23.568,44.874,68.442
groot,23.586,44.906,68.491
groot,23.706,44.930,68.636
groot,23.721,48.615,72.335
groot,23.521,44.918,68.439
groot,24.069,44.892,68.961
groot,23.520,44.894,68.414
groot,23.523,44.912,68.435
groot,23.810,45.003,68.813
groot,23.645,44.894,68.538
groot,23.665,44.903,68.568
groot,23.827,44.946,68.773
groot,23.776,46.087,69.862
groot,23.573,44.882,68.454
groot,23.594,44.922,68.516
groot,23.577,44.946,68.523
groot,24.094,44.907,69.001
groot,24.659,45.013,69.672
groot,23.616,44.899,68.515
groot,23.566,44.977,68.542
groot,23.651,44.920,68.571
groot,23.584,44.902,68.486
groot,23.736,44.886,68.621
groot,23.782,44.937,68.719
groot,23.764,44.966,68.730
groot,23.626,44.890,68.516
groot,23.607,44.926,68.533
groot,23.758,44.923,68.681
groot,23.684,44.938,68.622
groot,23.621,44.956,68.576
groot,25.171,44.883,70.054
groot,23.931,44.990,68.920
groot,23.633,44.920,68.553
groot,24.402,44.940,69.341
groot,23.647,44.926,68.573
groot,23.620,44.918,68.538
groot,26.049,44.879,70.927
groot,23.621,44.898,68.519
groot,23.615,44.908,68.523
groot,23.637,44.927,68.565
groot,23.630,44.907,68.537
groot,27.018,44.955,71.973
groot,23.578,44.927,68.505
groot,23.593,44.961,68.554
groot,23.590,44.916,68.506
groot,23.690,46.394,70.084
groot,23.642,44.913,68.555
groot,24.188,44.907,69.095
groot,23.556,44.898,68.454
groot,23.626,45.025,68.651
groot,27.887,44.908,72.795
