model,backbone_ms,action_head_ms,total_ms
groot,23.729,49.428,73.157
groot,23.553,45.313,68.866
groot,23.681,45.279,68.960
groot,24.801,52.089,76.890
groot,23.557,45.303,68.860
groot,23.695,45.253,68.948
groot,23.535,45.306,68.840
groot,23.654,45.203,68.857
groot,23.585,45.276,68.861
groot,23.692,45.262,68.954
groot,23.654,45.264,68.918
groot,23.695,45.240,68.934
groot,23.555,45.302,68.857
groot,23.528,45.242,68.770
groot,23.694,45.310,69.004
groot,23.686,45.242,68.928
groot,23.557,45.290,68.847
groot,23.663,45.256,68.920
groot,23.629,45.254,68.883
groot,24.778,45.653,70.431
groot,23.588,45.240,68.828
groot,24.682,45.270,69.952
groot,23.508,45.262,68.770
groot,23.604,45.216,68.821
groot,23.570,45.263,68.833
groot,24.229,45.214,69.443
groot,23.660,45.275,68.935
groot,23.550,46.839,70.389
groot,23.593,45.262,68.855
groot,23.597,45.257,68.854
groot,23.559,45.236,68.795
groot,23.660,45.224,68.884
groot,23.612,45.282,68.895
groot,23.553,45.272,68.826
groot,23.600,45.266,68.866
groot,23.695,45.233,68.927
groot,23.503,45.301,68.804
groot,23.668,45.242,68.910
groot,23.541,45.273,68.813
groot,23.671,45.220,68.891
groot,23.512,45.245,68.758
groot,23.716,45.249,68.966
groot,23.735,45.355,69.089
groot,23.611,45.287,68.898
groot,23.588,45.272,68.860
groot,23.590,45.237,68.827
groot,23.617,45.270,68.887
groot,23.693,45.279,68.973
groot,23.543,45.250,68.793
groot,23.409,46.452,69.861
groot,23.666,45.280,68.946
groot,23.525,45.232,68.757
groot,23.640,45.259,68.899
groot,23.664,45.249,68.914
groot,23.645,45.263,68.909
groot,23.588,45.256,68.844
groot,23.533,45.284,68.817
groot,23.652,45.257,68.909
groot,23.577,45.239,68.816
groot,23.623,49.288,72.910
groot,24.887,45.261,70.147
groot,23.552,45.232,68.783
groot,30.840,45.257,76.097
groot,23.590,45.288,68.878
groot,23.810,45.287,69.097
groot,23.573,45.221,68.794
groot,23.656,45.284,68.941
groot,23.602,45.362,68.963
groot,23.699,45.246,68.945
groot,23.570,45.245,68.815
groot,23.844,45.363,69.207
groot,23.494,45.223,68.717
groot,23.493,45.313,68.806
groot,23.519,45.264,68.783
