model,backbone_ms,action_head_ms,total_ms
groot,23.692,45.235,68.927
groot,23.699,45.321,69.021
groot,23.828,45.245,69.073
groot,26.919,45.286,72.204
groot,23.808,45.254,69.063
groot,23.669,45.271,68.940
groot,23.645,45.268,68.913
groot,23.790,45.249,69.040
groot,23.758,45.246,69.004
groot,28.399,45.262,73.661
groot,23.606,47.079,70.685
groot,24.036,45.267,69.303
groot,23.690,45.264,68.954
groot,23.876,45.263,69.139
groot,24.333,45.382,69.715
groot,24.102,49.335,73.437
groot,23.732,45.269,69.000
groot,23.663,45.300,68.963
groot,23.854,45.241,69.095
groot,23.917,45.272,69.189
groot,23.679,45.255,68.934
groot,23.830,45.273,69.103
groot,23.702,45.250,68.952
groot,23.808,49.233,73.040
groot,24.295,45.254,69.548
groot,23.710,45.320,69.030
groot,23.699,45.316,69.015
groot,23.761,45.301,69.062
groot,32.859,48.170,81.029
groot,22.940,43.454,66.395
groot,22.811,44.539,67.350
groot,23.942,45.274,69.216
groot,23.657,45.300,68.957
groot,23.884,45.268,69.151
groot,23.766,45.331,69.096
groot,23.705,45.268,68.973
groot,23.784,46.620,70.403
groot,23.695,45.295,68.990
groot,23.750,45.257,69.007
groot,23.693,45.283,68.976
groot,23.737,45.337,69.074
groot,23.857,45.264,69.121
groot,23.694,45.247,68.941
groot,23.892,45.280,69.172
groot,23.760,46.473,70.233
groot,23.737,45.285,69.022
groot,25.297,45.309,70.606
groot,23.646,45.260,68.906
groot,23.845,45.260,69.105
groot,23.795,45.292,69.087
groot,23.761,45.326,69.088
groot,23.709,45.283,68.993
groot,23.756,45.281,69.036
groot,23.874,45.282,69.156
groot,23.749,45.232,68.981
groot,23.720,45.326,69.047
groot,23.725,46.490,70.215
groot,23.749,45.243,68.992
groot,28.796,50.572,79.369
groot,23.669,45.275,68.945
groot,23.759,45.255,69.013
groot,23.835,45.271,69.106
groot,23.827,45.265,69.092
groot,23.732,45.286,69.018
groot,23.747,45.252,68.999
groot,23.690,45.254,68.944
groot,26.001,45.263,71.264
groot,23.735,45.298,69.033
groot,23.775,45.228,69.003
groot,23.780,53.901,77.681
groot,23.786,45.255,69.041
groot,23.683,45.336,69.019
groot,23.805,45.256,69.061
groot,23.628,45.302,68.929
groot,24.014,45.245,69.259
groot,23.812,45.268,69.080
groot,23.716,45.274,68.990
groot,23.728,45.294,69.022
groot,23.857,45.254,69.111
groot,23.793,45.285,69.078
groot,23.671,45.251,68.922
groot,23.896,45.260,69.156
groot,23.731,45.281,69.012
groot,23.812,45.281,69.093
groot,24.123,45.244,69.366
groot,23.857,45.258,69.115
groot,23.748,45.249,68.996
groot,23.558,45.135,68.693
groot,23.719,45.277,68.996
groot,23.733,45.270,69.003
groot,23.729,45.253,68.983
groot,23.844,45.327,69.171
groot,23.764,45.325,69.090
groot,23.911,46.369,70.280
groot,23.826,45.827,69.653
groot,23.727,45.272,68.999
groot,23.658,45.256,68.914
groot,23.854,45.253,69.107
groot,23.676,45.265,68.941
groot,23.740,45.257,68.997
groot,23.733,45.298,69.032
groot,23.689,45.321,69.010
groot,23.902,45.264,69.166
groot,23.760,45.247,69.007
groot,23.713,48.326,72.038
groot,23.711,45.281,68.992
groot,23.772,45.239,69.011
groot,23.739,45.270,69.009
groot,23.802,45.294,69.096
groot,23.850,53.741,77.592
groot,23.773,45.265,69.037
groot,24.371,45.260,69.631
groot,23.800,45.309,69.108
groot,23.774,47.863,71.637
groot,23.761,45.106,68.867
groot,23.594,45.125,68.719
groot,23.907,53.394,77.301
groot,31.051,45.275,76.325
groot,26.077,45.246,71.323
groot,23.877,45.253,69.130
groot,23.770,45.279,69.049
groot,26.063,45.295,71.358
groot,23.798,53.588,77.386
groot,23.777,45.273,69.050
groot,23.882,45.236,69.118
groot,28.103,49.566,77.668
groot,23.828,45.314,69.142
groot,23.678,45.277,68.955
groot,23.826,45.243,69.069
groot,23.759,45.267,69.026
groot,25.985,45.267,71.252
groot,23.805,46.175,69.980
groot,24.007,45.314,69.321
groot,23.702,49.597,73.300
groot,25.484,45.265,70.749
groot,23.689,45.249,68.937
groot,24.024,45.229,69.253
groot,23.734,45.272,69.006
groot,23.756,45.228,68.984
groot,23.765,45.313,69.078
groot,23.836,45.290,69.126
groot,23.698,45.282,68.980
groot,23.838,45.269,69.108
groot,23.828,45.292,69.120
groot,23.662,45.309,68.972
groot,23.920,45.287,69.207
groot,26.166,45.234,71.400
groot,23.510,45.468,68.978
groot,23.843,45.257,69.100
groot,23.770,45.262,69.032
groot,23.738,45.271,69.010
groot,23.731,45.321,69.052
groot,25.134,45.247,70.381
groot,24.007,45.260,69.268
groot,24.406,45.230,69.636
groot,23.698,45.393,69.091
groot,23.710,45.295,69.005
groot,23.767,45.284,69.051
groot,23.705,45.264,68.969
groot,24.910,45.264,70.174
groot,23.869,45.280,69.149
groot,23.821,45.321,69.142
groot,23.649,46.812,70.461
groot,23.761,45.335,69.096
groot,23.700,45.295,68.994
groot,23.979,45.282,69.261
groot,23.728,45.220,68.948
groot,26.489,45.234,71.722
groot,23.762,45.252,69.014
groot,23.723,45.257,68.981
groot,23.709,45.247,68.957
groot,23.785,45.297,69.082
groot,23.798,45.229,69.027
groot,23.776,45.317,69.093
groot,23.750,45.289,69.039
groot,23.650,45.273,68.923
groot,23.770,45.248,69.018
groot,23.867,45.271,69.138
groot,27.888,49.594,77.482
groot,23.792,45.304,69.096
groot,23.658,45.253,68.911
groot,23.691,45.285,68.976
groot,23.787,45.234,69.021
groot,23.758,45.335,69.093
groot,23.714,45.283,68.997
groot,23.762,45.270,69.032
groot,27.829,45.211,73.039
groot,23.836,45.261,69.097
groot,23.760,45.304,69.064
groot,23.679,45.336,69.015
groot,23.759,49.186,72.945
groot,23.848,45.309,69.157
groot,27.021,45.301,72.321
groot,23.738,45.318,69.056
groot,23.687,45.298,68.985
groot,23.846,45.263,69.109
groot,23.966,45.322,69.288
groot,23.760,45.376,69.136
groot,23.714,45.239,68.953
groot,23.759,45.265,69.024
groot,23.835,45.294,69.129
groot,23.683,45.304,68.987
groot,23.870,45.311,69.181
groot,31.591,45.302,76.893
groot,23.758,45.330,69.088
groot,23.961,45.336,69.297
groot,23.740,45.232,68.972
groot,23.942,45.245,69.188
groot,27.459,45.277,72.736
groot,23.817,45.285,69.102
groot,23.803,45.331,69.134
groot,23.737,45.274,69.011
groot,23.776,45.345,69.121
groot,23.789,45.273,69.062
groot,23.809,45.251,69.060
groot,26.864,45.266,72.131
groot,23.701,45.271,68.972
groot,23.698,45.320,69.019
groot,23.736,45.243,68.980
groot,23.713,45.262,68.975
groot,23.787,46.448,70.236
groot,23.719,45.251,68.970
groot,23.789,45.262,69.051
groot,29.762,45.377,75.139
groot,23.660,45.270,68.930
groot,23.729,54.044,77.773
groot,23.685,45.234,68.919
groot,23.748,45.384,69.132
groot,23.626,45.270,68.896
groot,23.947,46.597,70.544
groot,23.734,45.286,69.021
groot,23.779,45.312,69.091
groot,23.754,45.283,69.036
groot,23.712,45.286,68.997
groot,23.628,46.286,69.914
groot,23.731,45.277,69.009
groot,23.708,45.339,69.047
groot,23.857,45.286,69.143
groot,23.868,45.305,69.173
groot,23.791,45.255,69.046
groot,23.730,45.265,68.995
groot,23.870,45.344,69.214
groot,23.703,45.240,68.943
groot,23.786,45.291,69.076
groot,24.203,45.273,69.476
groot,23.947,45.288,69.235
groot,23.807,45.250,69.057
groot,23.737,45.300,69.037
groot,23.737,45.238,68.976
groot,23.773,45.273,69.046
groot,23.795,45.261,69.056
groot,23.737,45.293,69.030
groot,25.843,47.428,73.271
groot,23.796,45.277,69.073
groot,23.679,45.285,68.964
groot,23.884,45.254,69.138
groot,23.644,49.460,73.104
groot,23.793,45.293,69.086
groot,23.729,45.246,68.976
groot,23.838,53.591,77.429
groot,23.765,45.315,69.080
groot,23.794,45.299,69.093
groot,23.830,46.694,70.525
groot,23.754,45.241,68.994
groot,23.726,45.279,69.005
groot,23.753,45.249,69.002
groot,23.874,45.302,69.175
groot,26.086,45.258,71.344
groot,23.698,45.307,69.004
groot,23.935,45.291,69.225
groot,23.770,45.309,69.079
groot,23.785,45.255,69.041
groot,23.631,45.230,68.861
groot,23.788,45.305,69.093
groot,23.828,45.258,69.086
groot,23.757,45.245,69.002
groot,23.745,53.832,77.577
groot,23.871,45.258,69.129
groot,23.704,45.310,69.015
groot,27.687,45.285,72.972
groot,23.881,45.269,69.150
groot,23.835,45.262,69.098
groot,23.791,45.251,69.042
groot,25.966,45.694,71.661
groot,23.868,45.256,69.124
groot,23.761,45.284,69.045
groot,23.872,45.253,69.126
groot,24.110,45.287,69.397
groot,23.774,53.991,77.765
groot,23.782,45.321,69.103
groot,23.696,45.225,68.920
groot,23.739,45.303,69.042
groot,23.752,45.286,69.038
groot,23.792,45.265,69.057
groot,23.725,53.421,77.146
groot,23.710,45.339,69.049
groot,23.761,45.241,69.002
groot,23.746,45.272,69.018
groot,23.720,45.247,68.967
groot,23.775,45.282,69.056
groot,23.921,45.288,69.209
groot,23.854,45.382,69.236
