model,backbone_ms,action_head_ms,total_ms
drif_ov,23.474,4.832,28.307
drif_ov,23.439,4.893,28.332
drif_ov,23.519,4.828,28.347
drif_ov,23.535,4.837,28.372
drif_ov,23.576,4.880,28.456
drif_ov,23.406,4.921,28.327
drif_ov,23.426,4.803,28.230
drif_ov,23.518,4.800,28.318
drif_ov,23.446,4.862,28.308
drif_ov,36.194,4.704,40.898
drif_ov,23.467,4.787,28.254
drif_ov,23.434,4.801,28.235
drif_ov,23.535,4.829,28.364
drif_ov,23.572,4.827,28.400
drif_ov,27.208,4.797,32.006
drif_ov,25.940,4.855,30.796
drif_ov,23.575,4.834,28.409
drif_ov,23.444,4.815,28.259
drif_ov,23.622,4.883,28.504
drif_ov,23.571,4.855,28.425
drif_ov,23.504,4.916,28.419
drif_ov,23.462,4.826,28.288
drif_ov,27.341,4.884,32.225
drif_ov,23.534,4.857,28.391
drif_ov,23.502,4.827,28.329
drif_ov,23.612,4.791,28.402
drif_ov,23.419,4.826,28.246
drif_ov,23.562,4.931,28.493
drif_ov,23.467,4.852,28.319
drif_ov,23.591,4.809,28.400
drif_ov,23.475,4.791,28.267
drif_ov,23.536,4.810,28.346
drif_ov,23.495,4.821,28.316
drif_ov,23.574,4.823,28.397
drif_ov,23.662,4.842,28.504
drif_ov,23.478,4.818,28.296
drif_ov,23.599,4.838,28.437
drif_ov,23.416,5.039,28.455
drif_ov,24.137,4.691,28.829
drif_ov,23.446,4.777,28.223
drif_ov,23.615,4.817,28.432
drif_ov,23.555,4.942,28.497
drif_ov,24.068,4.803,28.871
drif_ov,23.507,4.840,28.347
drif_ov,23.607,4.859,28.466
drif_ov,23.519,4.806,28.325
drif_ov,24.168,4.757,28.925
drif_ov,23.418,4.851,28.269
drif_ov,23.745,8.178,31.924
drif_ov,23.449,4.876,28.324
drif_ov,24.842,4.755,29.597
drif_ov,24.811,7.175,31.986
drif_ov,23.522,4.855,28.377
drif_ov,23.499,4.802,28.301
drif_ov,23.511,4.828,28.338
drif_ov,23.505,4.954,28.459
drif_ov,23.510,4.865,28.376
drif_ov,24.228,4.763,28.991
drif_ov,23.504,4.817,28.320
drif_ov,23.581,4.846,28.428
drif_ov,23.524,4.799,28.323
drif_ov,23.437,4.934,28.370
drif_ov,23.487,4.810,28.297
drif_ov,27.561,4.817,32.378
drif_ov,23.958,4.883,28.840
drif_ov,23.667,4.839,28.506
drif_ov,23.552,4.793,28.345
drif_ov,23.519,4.808,28.327
drif_ov,23.435,4.838,28.273
drif_ov,23.539,5.340,28.878
drif_ov,23.690,4.830,28.520
drif_ov,24.809,4.790,29.599
drif_ov,23.439,4.785,28.225
drif_ov,23.582,4.796,28.378
drif_ov,23.434,4.827,28.260
drif_ov,23.571,4.751,28.322
drif_ov,23.490,4.803,28.293
drif_ov,23.588,4.790,28.378
drif_ov,23.666,4.876,28.542
drif_ov,23.453,4.892,28.346
drif_ov,23.500,4.916,28.416
drif_ov,23.546,4.874,28.421
drif_ov,25.297,4.748,30.045
drif_ov,23.428,4.869,28.297
drif_ov,23.429,4.834,28.263
drif_ov,23.484,4.766,28.251
drif_ov,24.923,4.855,29.778
drif_ov,23.460,4.706,28.167
drif_ov,29.536,4.900,34.436
drif_ov,23.421,4.854,28.275
drif_ov,23.515,4.849,28.364
drif_ov,23.546,4.805,28.351
drif_ov,23.548,4.862,28.409
drif_ov,23.520,4.825,28.345
drif_ov,23.480,4.832,28.313
drif_ov,23.635,4.860,28.494
drif_ov,23.594,4.984,28.578
drif_ov,23.500,4.862,28.362
drif_ov,24.151,5.026,29.177
drif_ov,23.516,4.817,28.333
drif_ov,23.993,4.706,28.699
drif_ov,23.756,5.785,29.541
drif_ov,23.587,4.815,28.402
drif_ov,24.651,4.829,29.479
drif_ov,23.525,4.851,28.376
drif_ov,23.528,4.838,28.366
drif_ov,23.563,4.919,28.482
drif_ov,24.897,4.784,29.681
drif_ov,23.489,4.791,28.280
drif_ov,23.415,5.189,28.604
drif_ov,23.448,4.874,28.322
drif_ov,23.566,4.846,28.412
drif_ov,23.620,4.840,28.460
drif_ov,23.486,4.798,28.284
drif_ov,23.488,4.828,28.316
drif_ov,23.620,4.892,28.511
drif_ov,23.601,4.912,28.513
drif_ov,23.670,4.823,28.493
drif_ov,23.457,4.962,28.419
drif_ov,23.525,4.871,28.396
drif_ov,23.424,4.820,28.244
drif_ov,23.571,4.864,28.435
drif_ov,23.564,4.824,28.387
drif_ov,23.617,4.865,28.482
drif_ov,23.478,4.889,28.366
drif_ov,23.586,4.850,28.436
drif_ov,23.491,4.854,28.345
drif_ov,25.027,4.922,29.949
drif_ov,23.494,4.842,28.336
drif_ov,23.565,8.304,31.869
drif_ov,23.532,4.838,28.370
drif_ov,23.459,4.843,28.303
drif_ov,23.554,4.815,28.368
drif_ov,23.616,4.838,28.454
drif_ov,23.500,4.863,28.363
drif_ov,24.103,4.843,28.946
drif_ov,23.612,4.841,28.453
drif_ov,23.421,4.850,28.271
drif_ov,23.634,4.822,28.455
drif_ov,24.698,4.818,29.516
drif_ov,23.431,4.779,28.210
drif_ov,25.051,4.746,29.797
drif_ov,23.460,5.170,28.631
drif_ov,23.555,4.842,28.397
drif_ov,23.569,4.922,28.491
drif_ov,23.653,4.899,28.552
drif_ov,23.512,4.799,28.311
drif_ov,24.644,4.724,29.368
drif_ov,23.482,4.687,28.169
drif_ov,23.591,4.854,28.446
drif_ov,23.478,4.828,28.305
drif_ov,23.537,4.824,28.361
drif_ov,23.468,4.863,28.330
drif_ov,23.527,4.826,28.353
drif_ov,23.505,4.903,28.408
drif_ov,25.678,4.828,30.505
drif_ov,23.462,4.917,28.379
drif_ov,24.480,4.828,29.308
drif_ov,23.484,4.774,28.258
drif_ov,23.609,4.835,28.443
drif_ov,23.535,8.546,32.081
drif_ov,23.654,5.022,28.676
drif_ov,23.519,4.890,28.409
drif_ov,23.426,4.803,28.229
drif_ov,23.555,4.824,28.378
