model,backbone_ms,action_head_ms,total_ms
drif_ov,23.576,4.836,28.412
drif_ov,23.415,4.753,28.168
drif_ov,23.512,4.769,28.281
drif_ov,23.635,4.839,28.475
drif_ov,23.527,4.781,28.308
drif_ov,23.516,4.757,28.273
drif_ov,23.445,6.884,30.329
drif_ov,23.442,4.933,28.375
drif_ov,23.411,4.722,28.133
drif_ov,23.535,4.821,28.356
drif_ov,23.529,4.781,28.310
drif_ov,23.531,6.556,30.087
drif_ov,23.428,4.775,28.203
drif_ov,23.454,4.939,28.393
drif_ov,23.408,4.755,28.163
drif_ov,23.394,4.737,28.131
drif_ov,23.398,4.757,28.155
drif_ov,23.458,4.788,28.246
drif_ov,23.561,4.756,28.317
drif_ov,23.417,4.778,28.196
drif_ov,23.513,4.825,28.337
drif_ov,23.560,4.783,28.343
drif_ov,23.566,4.789,28.355
drif_ov,24.286,4.801,29.087
drif_ov,22.563,4.819,27.382
drif_ov,22.714,4.713,27.427
drif_ov,23.525,4.789,28.314
drif_ov,23.467,4.769,28.236
drif_ov,24.950,4.765,29.715
drif_ov,23.459,4.761,28.220
drif_ov,23.535,4.858,28.393
drif_ov,23.698,4.807,28.505
drif_ov,23.457,4.792,28.249
drif_ov,23.545,4.823,28.368
drif_ov,23.686,4.813,28.499
drif_ov,23.551,4.792,28.342
drif_ov,22.522,4.765,27.287
drif_ov,22.558,4.756,27.314
drif_ov,22.693,4.748,27.441
drif_ov,23.492,4.769,28.262
drif_ov,23.467,4.753,28.220
drif_ov,25.072,4.775,29.847
drif_ov,23.469,4.733,28.201
drif_ov,23.455,4.747,28.201
drif_ov,34.037,4.699,38.736
drif_ov,23.535,4.802,28.337
drif_ov,23.630,4.765,28.394
drif_ov,23.450,4.838,28.288
drif_ov,23.647,4.768,28.415
drif_ov,24.434,4.695,29.129
drif_ov,23.554,4.766,28.321
drif_ov,23.643,4.710,28.353
drif_ov,23.475,4.760,28.234
drif_ov,23.426,4.783,28.209
drif_ov,23.512,4.808,28.319
drif_ov,23.430,4.767,28.196
drif_ov,23.540,4.854,28.394
drif_ov,23.501,4.777,28.278
drif_ov,23.479,4.793,28.273
drif_ov,23.624,4.772,28.396
drif_ov,23.540,4.816,28.356
drif_ov,23.604,4.742,28.346
drif_ov,22.745,4.830,27.574
drif_ov,22.555,4.786,27.341
drif_ov,22.757,4.740,27.497
drif_ov,23.469,4.733,28.202
drif_ov,23.473,4.798,28.271
drif_ov,32.373,4.713,37.086
drif_ov,23.484,4.751,28.235
drif_ov,22.662,4.712,27.375
drif_ov,22.632,4.782,27.414
drif_ov,22.578,4.779,27.357
drif_ov,23.511,4.724,28.234
drif_ov,25.759,4.860,30.619
drif_ov,23.494,4.807,28.301
drif_ov,23.457,4.795,28.252
drif_ov,23.466,5.097,28.564
drif_ov,23.467,4.788,28.255
drif_ov,23.561,4.772,28.333
drif_ov,23.586,4.846,28.432
drif_ov,23.520,4.753,28.273
drif_ov,23.549,4.857,28.406
drif_ov,23.804,4.746,28.550
drif_ov,23.442,4.835,28.277
drif_ov,23.499,4.822,28.321
drif_ov,23.442,4.785,28.227
drif_ov,23.457,4.795,28.251
drif_ov,23.420,4.782,28.201
drif_ov,23.457,4.802,28.259
drif_ov,23.484,4.820,28.304
drif_ov,24.866,6.774,31.641
drif_ov,23.489,4.762,28.251
drif_ov,23.495,4.819,28.314
drif_ov,23.570,4.875,28.444
drif_ov,23.434,4.771,28.204
drif_ov,24.084,4.693,28.777
drif_ov,23.189,4.745,27.934
drif_ov,23.317,4.754,28.071
drif_ov,23.484,4.765,28.249
drif_ov,25.183,4.783,29.965
drif_ov,23.430,4.722,28.152
drif_ov,23.428,4.813,28.241
drif_ov,23.493,4.749,28.241
drif_ov,23.603,4.857,28.460
drif_ov,23.468,4.757,28.226
drif_ov,23.474,4.814,28.288
drif_ov,23.505,4.761,28.266
drif_ov,23.612,4.806,28.418
drif_ov,27.369,4.980,32.349
drif_ov,22.804,4.761,27.565
drif_ov,22.885,4.778,27.663
drif_ov,23.432,4.763,28.195
drif_ov,23.529,4.781,28.310
drif_ov,23.428,4.812,28.240
drif_ov,23.582,4.819,28.401
drif_ov,23.636,4.818,28.454
drif_ov,23.483,4.744,28.227
drif_ov,23.425,4.800,28.226
drif_ov,23.454,4.717,28.171
drif_ov,23.489,4.835,28.324
drif_ov,23.628,4.879,28.507
drif_ov,24.161,4.671,28.832
drif_ov,23.502,4.556,28.058
drif_ov,23.379,4.648,28.027
drif_ov,23.399,4.646,28.045
drif_ov,23.479,4.670,28.150
drif_ov,23.467,4.649,28.116
drif_ov,23.372,4.607,27.979
drif_ov,26.794,4.669,31.463
drif_ov,23.414,4.605,28.020
drif_ov,24.837,4.971,29.808
drif_ov,23.438,4.631,28.069
drif_ov,23.455,4.637,28.092
drif_ov,23.422,4.631,28.054
drif_ov,23.581,4.681,28.263
drif_ov,23.398,4.652,28.051
drif_ov,24.003,4.659,28.662
drif_ov,23.437,4.655,28.092
drif_ov,23.494,4.630,28.124
drif_ov,23.405,4.651,28.056
drif_ov,23.475,4.644,28.119
drif_ov,23.565,4.726,28.290
drif_ov,23.538,4.742,28.281
drif_ov,27.392,4.905,32.297
drif_ov,23.523,4.749,28.273
drif_ov,23.599,4.740,28.339
drif_ov,23.775,4.632,28.406
drif_ov,23.491,4.660,28.151
drif_ov,23.533,4.665,28.198
drif_ov,23.909,4.688,28.598
drif_ov,23.452,4.650,28.103
drif_ov,23.436,4.645,28.081
drif_ov,23.400,4.724,28.124
drif_ov,23.526,4.671,28.197
drif_ov,24.187,4.594,28.781
drif_ov,23.337,4.605,27.942
drif_ov,23.376,4.608,27.985
drif_ov,23.466,4.649,28.115
drif_ov,23.463,4.977,28.440
drif_ov,23.496,4.624,28.120
