model,backbone_ms,action_head_ms,total_ms
groot,23.429,44.894,68.323
groot,23.515,44.891,68.405
groot,23.546,44.880,68.427
groot,23.527,44.904,68.430
groot,22.926,43.538,66.464
groot,22.841,43.616,66.456
groot,24.670,43.606,68.276
groot,23.483,44.880,68.363
groot,23.651,44.917,68.568
groot,23.912,44.934,68.846
groot,23.647,44.955,68.602
groot,23.571,44.894,68.465
groot,23.472,44.879,68.352
groot,23.504,44.851,68.355
groot,23.550,44.894,68.444
groot,23.690,44.914,68.604
groot,23.576,44.895,68.471
groot,23.580,44.881,68.460
groot,23.483,44.894,68.377
groot,23.519,44.886,68.405
groot,23.569,44.991,68.560
groot,23.532,44.870,68.402
groot,23.481,44.886,68.368
groot,23.602,44.873,68.475
groot,24.063,44.904,68.967
groot,23.589,44.850,68.439
groot,23.579,44.897,68.477
groot,23.586,44.871,68.457
groot,23.185,44.022,67.208
groot,23.087,44.011,67.098
groot,23.061,43.997,67.058
groot,23.442,44.910,68.352
groot,24.747,44.900,69.647
groot,23.491,44.864,68.355
groot,23.473,44.854,68.327
groot,23.427,44.957,68.384
groot,23.551,44.871,68.421
groot,22.760,43.455,66.215
groot,22.574,43.368,65.941
groot,22.652,43.374,66.027
groot,23.592,45.134,68.727
groot,23.594,45.102,68.696
groot,23.568,45.135,68.703
groot,23.499,45.163,68.663
groot,23.596,45.126,68.722
groot,23.516,45.461,68.978
groot,23.553,45.140,68.693
groot,23.568,45.135,68.703
groot,23.610,45.160,68.770
groot,23.598,45.099,68.696
groot,22.967,43.365,66.331
groot,22.671,43.399,66.070
groot,22.637,43.366,66.003
groot,23.556,45.109,68.665
groot,23.638,45.142,68.780
groot,23.463,45.101,68.564
groot,23.628,45.114,68.741
groot,23.543,45.111,68.654
groot,23.559,45.156,68.715
groot,23.511,45.128,68.639
groot,23.578,49.640,73.218
groot,23.568,45.146,68.714
groot,23.538,45.105,68.643
groot,24.115,43.358,67.474
groot,22.569,43.418,65.987
groot,22.646,43.330,65.977
groot,23.715,45.080,68.796
groot,23.510,45.106,68.615
groot,24.071,45.144,69.215
groot,22.923,43.406,66.329
groot,22.652,43.329,65.982
groot,22.679,43.419,66.098
groot,23.583,45.296,68.879
groot,23.565,45.113,68.678
groot,23.495,45.125,68.619
groot,23.775,45.109,68.883
groot,23.545,45.148,68.692
groot,23.590,47.356,70.946
groot,23.538,45.105,68.643
groot,23.543,45.127,68.669
groot,23.561,45.123,68.684
groot,23.533,45.116,68.649
groot,24.679,45.096,69.775
groot,23.524,45.149,68.674
groot,23.417,45.376,68.793
groot,23.491,45.117,68.608
groot,23.471,45.212,68.683
groot,23.494,49.303,72.797
groot,23.587,45.192,68.779
groot,23.555,45.148,68.703
groot,23.662,45.160,68.821
groot,23.579,45.138,68.717
groot,23.545,45.112,68.658
groot,23.618,45.125,68.744
groot,23.655,45.111,68.766
groot,27.198,44.391,71.589
groot,22.931,44.114,67.045
groot,23.147,44.134,67.281
groot,23.516,45.119,68.634
groot,23.494,45.138,68.633
groot,23.508,45.164,68.672
groot,22.767,43.355,66.122
groot,22.771,43.411,66.183
groot,22.654,43.347,66.001
groot,23.527,45.143,68.671
groot,23.523,45.106,68.630
groot,23.525,45.138,68.663
groot,23.559,45.150,68.709
groot,23.608,45.104,68.713
groot,23.614,45.107,68.721
groot,23.681,45.199,68.880
groot,22.681,43.451,66.132
groot,22.612,43.387,65.999
groot,22.637,43.485,66.122
groot,23.437,45.127,68.564
groot,23.580,45.135,68.715
groot,23.489,45.135,68.624
groot,23.486,45.122,68.608
groot,23.518,45.113,68.631
groot,22.842,43.413,66.254
groot,22.695,43.372,66.067
groot,22.831,43.388,66.219
groot,23.613,45.117,68.730
groot,23.564,45.122,68.686
groot,23.569,45.165,68.734
groot,23.571,45.115,68.686
groot,23.583,47.256,70.839
groot,23.541,45.134,68.676
groot,23.577,45.147,68.724
groot,23.635,45.137,68.771
groot,23.844,45.122,68.967
groot,23.657,45.141,68.798
groot,24.095,45.118,69.213
groot,23.443,45.151,68.594
groot,23.546,45.135,68.681
groot,23.470,45.229,68.700
