model,backbone_ms,action_head_ms,total_ms
drifting,22.851,4.754,27.604
drifting,22.790,4.627,27.417
drifting,22.622,4.640,27.262
drifting,22.709,4.689,27.398
drifting,23.585,4.699,28.284
drifting,23.522,4.649,28.171
drifting,23.548,4.706,28.254
drifting,23.516,4.667,28.183
drifting,24.013,4.791,28.804
drifting,23.649,4.919,28.568
drifting,23.550,4.649,28.198
drifting,23.514,4.666,28.180
drifting,24.352,5.205,29.557
drifting,24.376,4.681,29.057
drifting,23.445,4.695,28.141
drifting,24.333,5.253,29.586
drifting,24.782,5.070,29.852
drifting,24.124,5.186,29.310
drifting,24.240,4.733,28.974
drifting,22.710,4.680,27.389
drifting,24.530,4.756,29.287
drifting,25.263,4.628,29.891
drifting,24.479,5.001,29.480
drifting,23.528,4.780,28.308
drifting,23.489,5.026,28.515
drifting,23.492,4.636,28.129
drifting,23.521,4.668,28.189
drifting,23.686,4.788,28.474
drifting,23.476,4.684,28.160
drifting,23.574,4.708,28.282
drifting,23.518,4.691,28.209
drifting,23.509,4.661,28.169
drifting,23.448,4.652,28.100
drifting,24.206,5.068,29.274
drifting,23.546,4.667,28.213
drifting,24.325,4.805,29.130
drifting,25.112,5.130,30.242
drifting,24.156,4.786,28.943
drifting,23.605,4.663,28.268
drifting,23.525,4.744,28.269
drifting,24.322,4.794,29.116
drifting,23.512,4.666,28.178
drifting,23.667,4.778,28.444
drifting,23.590,4.745,28.335
drifting,23.565,4.681,28.246
drifting,24.206,4.726,28.932
drifting,24.578,4.661,29.239
drifting,25.072,4.747,29.819
drifting,29.068,4.742,33.810
drifting,24.398,4.844,29.242
drifting,25.803,7.970,33.773
drifting,24.470,4.773,29.242
drifting,23.601,4.660,28.262
drifting,23.906,5.036,28.942
drifting,23.921,5.059,28.980
drifting,24.014,4.784,28.798
drifting,24.005,5.117,29.121
drifting,24.028,4.890,28.918
drifting,24.743,4.688,29.431
drifting,24.257,4.760,29.017
drifting,23.638,5.142,28.780
drifting,23.884,4.733,28.617
drifting,23.300,5.321,28.621
drifting,24.421,4.786,29.208
drifting,23.815,5.070,28.885
drifting,28.248,4.678,32.926
drifting,24.081,4.948,29.028
drifting,25.873,4.730,30.603
drifting,24.681,4.788,29.468
drifting,24.438,4.992,29.431
drifting,24.334,4.867,29.201
drifting,24.630,4.767,29.397
drifting,23.734,5.087,28.821
drifting,33.213,5.835,39.047
drifting,24.131,4.827,28.959
drifting,23.870,4.786,28.656
drifting,24.112,4.816,28.928
drifting,24.227,4.879,29.107
drifting,24.283,4.737,29.020
drifting,24.321,5.227,29.548
drifting,23.575,4.720,28.296
drifting,23.615,4.699,28.314
drifting,23.696,4.966,28.661
drifting,23.482,5.041,28.523
drifting,23.713,4.834,28.546
drifting,23.667,4.825,28.493
drifting,30.134,5.780,35.914
drifting,23.800,5.069,28.869
drifting,23.738,4.644,28.382
drifting,23.519,4.704,28.223
drifting,23.456,4.723,28.179
drifting,23.708,4.805,28.513
drifting,23.656,5.075,28.731
drifting,24.956,4.706,29.662
drifting,23.890,4.872,28.762
drifting,23.796,4.890,28.686
drifting,24.709,5.029,29.738
drifting,24.444,5.179,29.623
drifting,24.417,4.784,29.201
drifting,25.891,5.677,31.568
drifting,23.441,4.683,28.123
drifting,23.545,4.667,28.212
drifting,23.988,4.735,28.723
drifting,24.438,4.894,29.333
drifting,23.623,4.671,28.295
drifting,23.644,4.681,28.324
drifting,23.536,4.687,28.223
drifting,23.616,4.718,28.333
drifting,23.717,4.706,28.423
drifting,23.485,4.639,28.124
drifting,23.513,4.715,28.228
drifting,28.437,4.918,33.356
drifting,23.541,4.708,28.249
drifting,23.505,4.645,28.150
drifting,23.429,4.687,28.116
drifting,23.461,4.678,28.139
drifting,23.531,4.658,28.189
drifting,23.453,4.669,28.122
drifting,24.167,4.685,28.852
drifting,23.469,4.647,28.116
drifting,23.534,4.677,28.211
drifting,23.554,4.725,28.279
drifting,24.320,5.456,29.777
drifting,23.385,4.670,28.055
drifting,23.470,4.694,28.164
drifting,25.743,4.731,30.474
drifting,23.533,4.749,28.282
drifting,23.677,4.872,28.549
drifting,32.074,4.615,36.690
drifting,23.527,4.692,28.219
drifting,23.539,4.714,28.253
drifting,23.514,4.726,28.240
drifting,23.469,4.706,28.174
drifting,27.439,4.690,32.129
drifting,23.463,4.628,28.090
drifting,24.462,5.348,29.809
drifting,23.449,4.714,28.163
drifting,23.440,4.645,28.085
drifting,23.504,4.752,28.257
drifting,23.404,4.719,28.122
drifting,23.493,4.731,28.224
drifting,23.521,4.785,28.306
drifting,23.523,4.629,28.153
drifting,23.555,4.691,28.246
drifting,27.767,4.963,32.730
drifting,24.299,5.460,29.759
drifting,23.497,4.667,28.165
drifting,23.411,4.660,28.071
drifting,23.627,4.702,28.329
drifting,23.483,4.658,28.141
drifting,26.052,6.124,32.176
drifting,23.519,4.676,28.195
drifting,23.497,4.655,28.151
drifting,23.633,4.650,28.283
drifting,23.537,4.670,28.208
drifting,23.445,4.687,28.132
drifting,23.436,4.758,28.194
drifting,24.240,6.575,30.815
drifting,23.406,4.842,28.248
drifting,23.443,4.685,28.128
drifting,33.998,5.859,39.857
drifting,23.470,4.685,28.155
drifting,23.509,4.680,28.188
drifting,26.762,4.602,31.365
drifting,23.564,4.753,28.317
drifting,23.574,4.743,28.317
drifting,23.584,4.704,28.288
drifting,23.492,4.695,28.187
drifting,24.646,4.777,29.423
drifting,23.554,4.744,28.298
drifting,25.460,4.692,30.152
drifting,23.503,4.694,28.198
drifting,23.640,4.805,28.445
drifting,23.520,4.694,28.213
drifting,23.444,4.672,28.116
drifting,24.118,4.717,28.835
drifting,23.556,4.740,28.296
drifting,23.614,4.796,28.410
drifting,23.473,4.656,28.129
drifting,23.538,4.695,28.233
drifting,27.592,4.690,32.282
drifting,23.679,4.703,28.382
drifting,23.525,4.683,28.207
drifting,25.408,4.787,30.196
drifting,23.531,4.706,28.238
drifting,23.547,4.651,28.199
drifting,23.517,4.724,28.241
drifting,23.562,4.714,28.276
drifting,23.617,4.731,28.348
drifting,27.809,4.786,32.595
drifting,23.561,4.679,28.240
drifting,23.497,4.974,28.471
drifting,23.653,4.740,28.393
drifting,23.512,4.713,28.224
drifting,23.574,4.666,28.240
drifting,24.784,4.717,29.501
drifting,23.501,4.677,28.178
drifting,23.509,4.658,28.167
drifting,23.432,4.645,28.077
drifting,23.646,4.712,28.358
drifting,23.502,4.704,28.206
drifting,23.465,4.601,28.066
drifting,23.553,4.870,28.423
drifting,23.455,4.757,28.212
drifting,23.488,4.689,28.177
drifting,23.575,4.798,28.372
drifting,23.575,4.637,28.212
drifting,23.579,4.766,28.345
drifting,23.646,4.798,28.443
drifting,23.567,4.665,28.232
drifting,23.528,4.661,28.189
drifting,23.536,4.661,28.197
drifting,24.870,4.689,29.559
