model,backbone_ms,action_head_ms,total_ms
drif_ov,23.325,4.989,28.314
drif_ov,23.565,4.813,28.379
drif_ov,23.710,4.850,28.561
drif_ov,27.266,7.333,34.599
drif_ov,23.713,4.862,28.575
drif_ov,23.647,4.833,28.480
drif_ov,23.636,4.836,28.472
drif_ov,23.556,4.894,28.450
drif_ov,23.674,4.891,28.565
drif_ov,23.635,4.833,28.468
drif_ov,27.535,4.964,32.499
drif_ov,23.802,4.944,28.746
drif_ov,23.525,4.816,28.341
drif_ov,23.559,4.909,28.468
drif_ov,23.549,4.836,28.385
drif_ov,23.552,4.812,28.364
drif_ov,23.497,4.783,28.279
drif_ov,23.525,4.805,28.329
drif_ov,23.608,4.860,28.469
drif_ov,23.508,4.769,28.277
drif_ov,23.576,4.796,28.372
drif_ov,23.642,4.843,28.486
drif_ov,23.754,4.829,28.583
drif_ov,23.562,4.833,28.396
drif_ov,29.238,5.792,35.029
drif_ov,23.414,4.800,28.214
drif_ov,23.631,5.032,28.663
drif_ov,24.959,4.784,29.743
drif_ov,23.607,4.923,28.531
drif_ov,24.815,4.897,29.712
drif_ov,23.517,4.855,28.372
drif_ov,23.686,4.828,28.514
drif_ov,23.645,4.858,28.503
drif_ov,27.581,5.091,32.672
drif_ov,23.574,4.852,28.426
drif_ov,23.588,4.873,28.461
drif_ov,23.851,4.733,28.584
drif_ov,25.360,6.791,32.151
drif_ov,23.672,4.906,28.578
drif_ov,23.572,4.790,28.362
drif_ov,23.519,4.795,28.314
drif_ov,23.560,4.839,28.399
drif_ov,23.636,4.832,28.468
drif_ov,23.360,4.803,28.162
drif_ov,23.544,4.961,28.505
drif_ov,24.023,4.891,28.914
drif_ov,23.553,4.821,28.374
drif_ov,23.595,8.325,31.920
drif_ov,23.522,4.819,28.341
drif_ov,23.595,4.784,28.379
drif_ov,23.552,4.793,28.345
drif_ov,23.552,4.826,28.378
drif_ov,23.556,4.784,28.339
drif_ov,23.672,4.848,28.520
drif_ov,24.240,4.859,29.098
drif_ov,23.764,4.950,28.714
drif_ov,25.922,7.549,33.471
drif_ov,24.027,4.813,28.840
drif_ov,23.258,4.834,28.091
drif_ov,23.500,4.823,28.323
drif_ov,23.559,4.834,28.392
drif_ov,23.655,4.816,28.471
drif_ov,23.526,4.844,28.370
drif_ov,23.554,4.795,28.350
drif_ov,23.472,4.770,28.242
drif_ov,23.509,4.849,28.358
drif_ov,23.474,4.821,28.296
drif_ov,25.988,6.122,32.110
drif_ov,23.555,4.803,28.358
drif_ov,23.694,4.902,28.596
drif_ov,23.477,4.816,28.293
drif_ov,23.540,4.756,28.297
drif_ov,23.505,4.749,28.254
drif_ov,23.570,4.781,28.352
drif_ov,23.571,4.786,28.357
drif_ov,23.547,4.792,28.338
drif_ov,24.144,5.473,29.616
drif_ov,23.456,4.792,28.249
drif_ov,23.545,4.836,28.381
drif_ov,23.503,4.800,28.303
drif_ov,23.600,4.804,28.405
drif_ov,23.502,4.859,28.361
drif_ov,23.511,4.814,28.325
drif_ov,23.639,4.826,28.466
drif_ov,23.561,4.767,28.328
drif_ov,27.314,4.833,32.148
drif_ov,23.581,4.812,28.393
drif_ov,23.572,4.839,28.411
drif_ov,23.614,4.876,28.490
drif_ov,25.756,6.624,32.381
drif_ov,25.038,4.780,29.818
drif_ov,23.579,4.819,28.398
drif_ov,23.748,4.930,28.678
drif_ov,23.495,4.839,28.334
drif_ov,27.399,4.938,32.337
drif_ov,23.602,4.921,28.523
drif_ov,23.800,4.985,28.785
drif_ov,23.677,4.849,28.525
drif_ov,23.663,4.857,28.520
drif_ov,23.621,4.810,28.431
drif_ov,23.524,4.817,28.341
drif_ov,25.382,5.817,31.200
drif_ov,23.587,4.864,28.451
drif_ov,23.570,4.897,28.466
drif_ov,23.559,4.855,28.414
drif_ov,23.732,5.071,28.803
drif_ov,23.613,4.848,28.461
drif_ov,23.554,4.758,28.311
drif_ov,23.617,4.792,28.409
drif_ov,23.581,4.852,28.433
drif_ov,23.880,4.776,28.656
drif_ov,23.647,4.828,28.476
drif_ov,23.620,4.874,28.494
drif_ov,23.519,4.865,28.384
drif_ov,26.078,6.482,32.561
drif_ov,23.536,4.982,28.518
drif_ov,23.498,4.830,28.328
drif_ov,27.539,4.791,32.330
drif_ov,23.492,4.795,28.287
drif_ov,23.655,5.045,28.700
drif_ov,23.631,4.851,28.482
drif_ov,23.547,4.837,28.384
drif_ov,23.655,4.793,28.448
drif_ov,23.563,4.775,28.338
drif_ov,23.577,4.800,28.377
drif_ov,23.766,4.982,28.748
drif_ov,23.601,4.813,28.414
drif_ov,23.609,4.836,28.445
drif_ov,23.527,4.827,28.354
drif_ov,23.594,4.812,28.407
drif_ov,23.544,4.811,28.355
drif_ov,23.576,4.864,28.440
drif_ov,23.596,4.785,28.381
drif_ov,23.526,4.851,28.377
drif_ov,23.569,4.838,28.408
drif_ov,24.516,4.864,29.380
drif_ov,23.570,4.808,28.378
drif_ov,28.014,5.205,33.220
drif_ov,23.599,4.808,28.406
drif_ov,23.625,4.928,28.554
drif_ov,23.858,4.831,28.689
drif_ov,23.623,4.999,28.622
drif_ov,23.556,4.871,28.427
drif_ov,23.593,4.834,28.426
