model,backbone_ms,action_head_ms,total_ms
groot,23.393,45.099,68.492
groot,23.443,45.044,68.487
groot,23.531,45.074,68.606
groot,27.682,49.415,77.098
groot,23.496,45.166,68.662
groot,23.388,45.040,68.429
groot,23.551,45.055,68.606
groot,23.578,45.150,68.729
groot,23.890,45.358,69.248
groot,23.403,45.058,68.461
groot,23.542,45.048,68.590
groot,23.509,45.102,68.611
groot,23.588,45.102,68.689
groot,23.436,45.038,68.474
groot,23.543,45.056,68.599
groot,23.513,49.178,72.691
groot,23.451,45.145,68.595
groot,23.588,45.022,68.610
groot,26.024,46.020,72.044
groot,23.398,45.121,68.519
groot,23.880,45.155,69.036
groot,23.439,45.030,68.469
groot,23.511,45.042,68.553
groot,23.524,45.100,68.624
groot,23.482,45.098,68.581
groot,23.439,45.035,68.475
groot,23.455,45.076,68.530
groot,23.398,45.111,68.509
groot,23.498,45.114,68.612
groot,23.472,53.394,76.866
groot,23.423,45.074,68.497
groot,25.125,45.097,70.222
groot,23.398,46.917,70.315
groot,23.428,45.046,68.474
groot,23.443,45.089,68.532
groot,23.597,45.091,68.688
groot,23.510,45.098,68.608
groot,23.563,45.040,68.602
groot,27.170,45.204,72.374
groot,23.428,45.115,68.542
groot,23.386,44.800,68.186
groot,23.294,44.720,68.014
groot,23.664,45.126,68.789
groot,23.482,45.140,68.622
groot,23.581,45.254,68.835
groot,23.656,45.041,68.696
groot,23.406,45.091,68.496
groot,23.287,44.684,67.971
groot,23.339,44.811,68.150
groot,23.472,45.066,68.538
groot,23.450,44.777,68.227
groot,23.428,44.850,68.278
groot,23.469,44.825,68.295
groot,24.577,44.803,69.380
groot,23.522,44.861,68.383
groot,23.405,44.825,68.229
groot,23.455,53.035,76.490
groot,23.695,44.757,68.452
groot,24.711,44.797,69.508
groot,23.426,44.863,68.289
groot,23.444,44.832,68.276
groot,23.786,44.787,68.573
groot,23.475,44.827,68.302
groot,23.498,44.840,68.337
groot,23.510,44.832,68.343
groot,23.546,44.799,68.345
groot,23.573,44.786,68.358
groot,23.448,44.857,68.305
groot,23.529,44.840,68.369
groot,23.613,44.759,68.372
groot,24.714,44.827,69.541
groot,23.481,44.843,68.324
groot,23.555,44.864,68.419
groot,23.500,44.789,68.289
groot,23.502,44.810,68.312
groot,27.294,44.858,72.151
groot,23.497,44.841,68.339
groot,23.584,44.788,68.372
groot,23.518,44.801,68.319
groot,23.425,44.884,68.308
groot,23.531,44.847,68.378
groot,23.746,44.862,68.607
groot,23.479,44.841,68.320
groot,23.374,44.835,68.208
groot,23.464,44.986,68.450
groot,23.542,44.804,68.346
groot,23.538,44.837,68.375
groot,23.502,44.883,68.385
groot,23.553,44.872,68.425
groot,23.542,44.788,68.330
groot,23.505,44.904,68.410
groot,23.451,44.966,68.417
groot,23.433,44.860,68.293
groot,23.433,46.170,69.604
