model,backbone_ms,action_head_ms,total_ms
drif_ov,23.334,4.898,28.232
drif_ov,23.442,4.924,28.366
drif_ov,23.457,4.862,28.320
drif_ov,23.734,5.204,28.937
drif_ov,23.453,5.224,28.676
drif_ov,24.444,4.846,29.290
drif_ov,23.435,4.960,28.396
drif_ov,23.531,4.889,28.420
drif_ov,23.535,4.830,28.365
drif_ov,23.597,4.987,28.584
drif_ov,23.625,4.939,28.564
drif_ov,24.112,4.819,28.931
drif_ov,23.449,4.944,28.393
drif_ov,23.605,4.854,28.459
drif_ov,23.597,4.965,28.562
drif_ov,23.547,4.992,28.539
drif_ov,23.528,4.923,28.452
drif_ov,23.543,5.088,28.631
drif_ov,23.465,4.973,28.438
drif_ov,23.559,4.806,28.365
drif_ov,35.452,4.875,40.326
drif_ov,23.507,4.853,28.360
drif_ov,23.431,5.067,28.497
drif_ov,23.420,4.885,28.305
drif_ov,23.492,4.891,28.383
drif_ov,23.454,4.879,28.333
drif_ov,23.454,4.838,28.292
drif_ov,24.937,4.760,29.696
drif_ov,23.362,4.830,28.192
drif_ov,23.325,4.836,28.162
drif_ov,23.413,4.869,28.282
drif_ov,23.553,4.859,28.412
drif_ov,23.456,4.981,28.437
drif_ov,23.374,4.792,28.166
drif_ov,23.448,4.849,28.297
drif_ov,24.533,4.900,29.432
drif_ov,23.357,4.863,28.221
drif_ov,23.438,4.841,28.279
drif_ov,23.547,4.891,28.438
drif_ov,23.538,4.873,28.410
drif_ov,26.229,4.771,31.000
drif_ov,23.380,4.817,28.197
drif_ov,23.381,4.886,28.267
drif_ov,23.378,4.849,28.227
drif_ov,23.395,4.831,28.226
drif_ov,27.529,4.942,32.471
drif_ov,23.510,4.800,28.310
drif_ov,62.798,6.316,69.114
drif_ov,23.495,4.887,28.382
drif_ov,23.402,4.893,28.295
drif_ov,23.494,4.810,28.304
drif_ov,23.501,4.960,28.462
drif_ov,23.490,4.836,28.326
drif_ov,23.419,4.842,28.261
drif_ov,23.511,4.873,28.384
drif_ov,23.538,4.723,28.261
drif_ov,23.346,4.710,28.056
drif_ov,23.416,4.746,28.163
drif_ov,23.547,4.705,28.251
drif_ov,23.336,4.706,28.042
drif_ov,23.357,4.699,28.056
drif_ov,23.422,5.755,29.177
drif_ov,23.426,4.747,28.173
drif_ov,24.429,4.767,29.196
drif_ov,24.853,4.779,29.632
drif_ov,23.457,4.740,28.197
drif_ov,23.450,4.736,28.186
drif_ov,26.038,4.651,30.690
drif_ov,23.532,4.751,28.284
drif_ov,32.062,4.883,36.945
drif_ov,23.480,4.718,28.198
drif_ov,24.050,4.627,28.677
drif_ov,25.050,4.771,29.822
drif_ov,23.404,4.711,28.115
drif_ov,23.535,4.704,28.239
drif_ov,24.688,7.176,31.864
drif_ov,23.373,4.738,28.110
drif_ov,23.435,4.704,28.139
drif_ov,23.422,4.754,28.176
drif_ov,27.216,4.722,31.938
